,amt,state,city_pop,job,is_fraud,month,age
736125,50.81,17,564,331,0,11,23.6
673063,85.19,43,24536,300,0,10,36.02191780821918
510763,129.62,3,2872,333,0,8,31.802739726027397
769731,1.19,29,1063,393,0,11,91.7095890410959
456734,5.11,22,75830,155,0,7,44.59178082191781
1277857,18.58,24,467,16,0,6,70.0986301369863
1191418,10.16,31,15269,372,0,5,26.87123287671233
146572,37.03,20,313,250,0,3,43.010958904109586
1224655,9.26,20,5848,326,0,5,39.3013698630137
818923,80.06,22,372,188,0,12,24.424657534246574
867086,4.33,2,1679,367,0,12,33.654794520547945
583411,30.34,38,687276,411,0,9,45.90684931506849
304423,38.55,35,7646,291,0,5,30.715068493150685
1276060,46.67,14,532,42,0,6,64.47397260273972
900281,2.79,14,2135,374,0,12,15.643835616438356
1229852,58.29,18,71335,222,0,5,26.01095890410959
128415,6.46,43,248858,483,0,3,48.14794520547945
871881,1.31,32,8874,272,0,12,19.356164383561644
887550,16.92,4,1139,469,0,12,68.98356164383561
885569,76.54,22,372,188,0,12,24.465753424657535
616471,71.68,38,3688,14,0,9,46.345205479452055
1219718,35.2,35,349,302,0,5,41.443835616438356
698658,125.92,21,190,25,0,10,49.556164383561644
981214,11.28,3,1312922,112,0,2,20.18904109589041
285669,26.96,9,79613,178,0,5,40.49589041095891
980826,102.91,38,972,378,0,2,22.293150684931508
1034323,2.95,23,4508,308,0,3,70.90958904109588
466232,11.77,37,1530,92,0,7,32.68493150684932
685343,162.46,22,128715,226,0,10,24.41917808219178
795034,46.2,22,765,242,0,12,47.50410958904109
680477,52.55,34,1577385,42,0,10,61.84109589041096
299602,111.99,44,9772,274,0,5,29.52054794520548
1070783,156.29,17,502,75,0,3,60.172602739726024
151541,72.15,38,4172,110,0,3,57.04383561643836
691885,166.74,10,3343,463,0,10,29.389041095890413
378649,9.68,4,34882,218,0,6,48.1945205479452
387593,4.86,38,1334,30,0,6,32.54520547945206
299911,3.67,31,15269,372,0,5,25.90684931506849
738460,82.58,42,1804,91,0,11,45.104109589041094
1088091,67.03,45,1051,77,0,3,43.37808219178082
477029,3.19,29,463,312,0,7,71.20547945205479
1223859,115.23,43,2807,82,0,5,89.3917808219178
1010334,38.72,48,1360,314,0,2,35.31232876712329
1218934,24.34,27,14075,56,0,5,91.15068493150685
938123,63.63,4,54287,122,0,1,47.326027397260276
1058871,85.84,45,976,155,0,3,20.753424657534246
1290774,96.58,22,2223,75,0,6,34.441095890410956
1142162,120.18,47,14871,376,0,4,46.14520547945205
580376,48.73,48,828,40,0,9,28.057534246575344
135478,75.25,24,123373,171,0,3,26.312328767123287
798473,50.98,50,1645,202,0,12,43.797260273972604
342864,9.24,40,1523,395,0,6,35.04109589041096
182897,60.07,34,6120,70,0,4,42.515068493150686
707459,1.02,18,71335,222,0,10,25.427397260273974
797628,12.81,47,85,390,0,12,35.276712328767125
784311,81.07,31,8097,287,0,12,55.821917808219176
970059,210.75,4,34882,218,0,1,48.79178082191781
867881,24.55,9,237282,387,0,12,58.26301369863014
882429,19.61,26,192,205,0,12,56.0027397260274
1087714,8.84,4,973849,215,0,3,23.205479452054796
10116,133.06,49,1925,444,0,1,52.93150684931507
679382,6.45,46,828,407,0,10,62.16986301369863
781527,4.44,26,743,489,0,11,47.605479452054794
870270,49.73,43,1595797,187,0,12,44.00821917808219
1213503,11.5,49,836,200,0,5,38.75616438356165
373580,65.46,31,2456,419,0,6,25.293150684931508
331591,98.24,48,795,460,0,6,33.16712328767123
291859,58.73,1,1186,346,0,5,32.54794520547945
1058618,1.23,31,15269,372,0,3,26.71232876712329
1278221,30.76,47,895,91,0,6,21.054794520547944
1276806,10.29,38,1909,298,0,6,65.85753424657534
866928,53.82,24,467,16,0,12,69.6109589041096
1191216,9.64,1,59744,72,0,5,36.28493150684932
1035983,1.86,4,45303,403,0,3,50.23561643835617
1032523,96.53,46,4542,86,0,3,21.972602739726028
630994,60.46,18,6581,300,0,9,55.652054794520545
63057,33.44,43,1595797,187,0,2,43.13972602739726
655617,138.01,22,31515,345,0,10,47.95068493150685
314052,81.03,35,4512,190,0,6,26.676712328767124
523442,24.98,1,59744,72,0,8,35.536986301369865
1197752,156.63,1,1089,286,0,5,48.56712328767123
890484,7.93,4,2383912,258,0,12,60.608219178082194
898401,60.48,14,1617,292,0,12,29.69041095890411
222914,15.51,18,54185,386,0,4,26.435616438356163
1173129,10.14,43,258,491,0,5,76.43835616438356
487252,45.56,15,910148,197,0,8,43.6986301369863
819288,38.28,27,14783,231,0,12,64.12876712328767
677738,2.97,9,341043,165,0,10,30.646575342465752
527988,75.92,7,601723,321,0,8,49.104109589041094
170301,82.63,24,1201,154,0,3,39.06027397260274
313506,8.43,35,7646,291,0,5,30.726027397260275
1262019,4.99,6,647,102,0,6,32.723287671232875
412147,31.84,24,35439,260,0,7,34.28493150684932
523508,131.14,9,32891,474,0,8,32.51780821917808
541559,28.75,16,5760,74,0,8,40.90958904109589
1130395,73.99,10,1841,193,0,4,44.9041095890411
989413,4.38,25,466,477,0,2,64.8958904109589
503796,1.41,50,471,145,0,8,52.04657534246575
1195641,53.41,2,1383,277,0,5,53.8027397260274
314061,24.63,42,87124,486,0,6,32.31506849315068
1283549,111.32,36,1493,23,0,6,35.26301369863014
110923,97.65,16,1442,18,0,3,36.81369863013698
355273,111.81,38,1606,138,0,6,53.134246575342466
817122,56.31,35,118,352,0,12,62.11232876712329
612978,197.38,34,34496,271,0,9,48.93972602739726
396339,8.42,24,545147,113,0,6,31.635616438356163
167852,95.18,23,136,65,0,3,19.117808219178084
323858,148.77,43,18128,239,0,6,28.589041095890412
275138,51.23,14,1810,383,0,5,44.42191780821918
1012967,9.15,1,67082,338,0,2,57.07397260273972
149538,19.91,9,50835,178,0,3,33.15890410958904
983222,41.33,47,50489,324,0,2,35.95342465753425
483313,5.47,50,471,145,0,7,52.02739726027397
81891,136.29,27,69793,108,0,2,65.24109589041096
374966,6.52,24,35439,260,0,6,34.24931506849315
360891,54.36,17,230,103,0,6,21.882191780821916
49842,71.06,10,1841,193,0,1,43.69315068493151
1119382,71.99,13,4161,362,0,4,62.87397260273973
597788,96.33,4,105549,197,0,9,45.9972602739726
230675,58.87,36,413574,453,0,4,47.68219178082192
772515,91.7,45,741,212,0,11,33.298630136986304
877855,9.09,24,760,362,0,12,34.32876712328767
1158565,98.84,9,341043,165,0,4,31.183561643835617
1052382,3.53,43,513,137,0,3,43.83013698630137
1071060,38.24,18,1178,99,0,3,68.81917808219178
436860,7.98,2,37,265,0,7,61.57260273972603
1210969,90.73,26,192,205,0,5,56.416438356164385
1224123,321.37,27,14075,56,0,5,91.15616438356165
1196931,68.53,9,139650,119,0,5,63.35068493150685
1001345,84.18,7,601723,321,0,2,49.608219178082194
158904,7.94,9,79008,381,0,3,34.586301369863016
617148,429.4,42,87124,486,0,9,32.61643835616438
152152,5.35,35,51,287,0,3,58.66849315068493
1040314,19.02,20,663,344,0,3,51.178082191780824
133685,9.09,49,21902,436,0,3,38.50958904109589
907640,1.6,45,1970,151,0,12,34.342465753424655
424444,40.83,40,1725,424,0,7,44.62191780821918
184272,85.38,38,632,120,0,4,30.013698630136986
606801,113.22,25,24645,410,0,9,53.33424657534247
944863,68.06,38,823,207,0,1,37.556164383561644
771692,147.36,24,1201,154,0,11,39.71780821917808
250673,6.45,33,276896,242,0,5,22.161643835616438
101117,68.76,43,1263321,125,0,2,66.46575342465754
589043,6.45,14,478,261,0,9,59.69041095890411
116462,40.54,24,271,260,0,3,46.915068493150685
966525,5.02,23,16163,236,0,1,32.945205479452056
397801,165.2,36,413574,453,0,6,47.86027397260274
774630,39.04,43,1766,349,0,11,43.93150684931507
480517,6.13,14,324,415,0,7,43.14794520547945
1165224,2.61,35,47772,183,0,5,54.35890410958904
1213427,105.33,1,1312,270,0,5,65.34794520547945
393898,2.37,37,260,166,0,6,62.865753424657534
1048267,6.58,32,606,439,0,3,31.528767123287672
160687,65.64,45,1970,151,0,3,33.583561643835615
1128624,1.63,1,4159,146,0,4,22.208219178082192
706093,41.09,32,18408,226,0,10,47.30958904109589
510648,14.62,16,242,472,0,8,32.082191780821915
78466,67.68,36,540,392,0,2,35.37260273972603
770655,5.08,36,413574,453,0,11,48.26575342465753
966576,29.28,29,1745,155,0,1,46.11232876712329
483628,52.06,4,34882,218,0,7,48.295890410958904
978452,168.68,32,606,439,0,2,31.424657534246574
1247777,218.92,14,1512,94,0,6,17.087671232876712
929662,11.64,37,217,400,0,1,91.32054794520548
925745,1.12,19,2121,385,0,1,46.24657534246575
471305,61.96,32,606,439,0,7,30.904109589041095
21469,3.5,34,1382480,466,0,1,28.197260273972603
657155,94.11,9,172247,210,0,10,39.983561643835614
634078,51.46,45,741,212,0,9,33.134246575342466
918377,141.77,37,9587,156,0,12,51.8027397260274
1112038,28.95,9,105638,271,0,4,33.942465753424656
878586,54.76,10,1100,105,0,12,69.76164383561644
533021,23.43,31,71485,268,0,8,45.10958904109589
129901,15.61,50,471,145,0,3,51.64383561643836
401439,90.7,4,337,315,0,7,65.03287671232877
210552,73.26,24,1201,154,0,4,39.106849315068494
830316,7.04,36,1165,374,0,12,75.12876712328767
425637,3.73,38,104,195,0,7,91.93698630136986
430484,1.03,34,6460,53,0,7,59.83013698630137
881684,17.95,42,391389,124,0,12,25.684931506849313
1037889,29.53,23,2916,45,0,3,84.74520547945205
344869,89.07,41,52,49,0,6,29.073972602739726
1095245,123.52,38,1909,298,0,3,65.65205479452055
781720,6.1,34,2148,439,0,11,66.56712328767124
214543,1.54,4,589,443,0,4,73.37534246575342
628602,513.21,45,207410,299,0,9,35.24657534246575
550548,78.94,38,1102,208,0,8,30.145205479452056
273455,64.8,23,516,28,0,5,52.97260273972603
1207434,77.82,16,2691,29,0,5,26.775342465753425
284833,43.06,23,1201,44,0,5,39.42191780821918
1180802,2.61,20,626,151,0,5,59.441095890410956
724510,7.76,35,1443,394,0,11,57.71232876712329
962115,104.11,31,4664,386,0,1,54.6
309881,129.7,1,653,326,0,5,52.98082191780822
982096,52.12,4,198,36,0,2,60.88767123287671
1253323,16.66,40,333497,287,0,6,52.25205479452055
827474,32.39,49,16183,339,0,12,42.35342465753425
1207224,4.68,22,372,188,0,5,24.87123287671233
155944,98.61,14,1512,94,0,3,15.89041095890411
1061384,158.54,1,653,326,0,3,53.778082191780825
1073262,22.69,24,35439,260,0,3,35.0
1263814,93.49,7,601723,321,0,6,49.92328767123288
1151280,45.79,16,169,271,0,4,66.78356164383561
1053491,157.24,12,695,6,0,3,65.7068493150685
137258,187.37,3,1312922,107,0,3,37.416438356164385
1105970,4.17,47,14871,376,0,4,46.104109589041094
519026,7.25,5,92337,164,0,8,51.85205479452055
545318,53.04,47,85,390,0,8,34.99178082191781
535573,78.05,1,190178,459,0,8,46.41095890410959
995321,51.21,4,172817,12,0,2,37.558904109589044
847714,63.78,20,3766,348,0,12,35.85753424657534
564635,10.03,18,10076,442,0,8,41.726027397260275
1103420,71.04,22,4474,150,0,4,44.24931506849315
263630,6.77,23,899,118,0,5,24.334246575342465
60938,348.0,15,910148,197,0,2,43.21369863013699
80269,4.01,2,1383,277,0,2,52.56438356164384
933362,3.14,38,104,195,0,1,92.42739726027398
126289,103.16,35,338,381,0,3,30.638356164383563
427635,5.26,29,73,356,0,7,84.47123287671234
261989,75.18,38,143,217,0,5,37.24383561643835
331823,66.86,4,107941,56,0,6,27.693150684931506
1094394,6.7,43,1563,194,0,3,42.1013698630137
628081,85.48,9,224256,327,0,9,34.09041095890411
1209553,111.71,1,270712,439,0,5,48.40547945205479
738363,51.43,14,92294,86,0,11,50.56438356164384
736145,77.09,35,349,302,0,11,40.9041095890411
1199193,13.88,24,1631,31,0,5,67.36438356164383
115937,110.4,22,2523,214,0,3,30.97808219178082
393533,87.46,34,69,74,0,6,28.084931506849315
951718,4.74,34,10717,115,0,1,67.30684931506849
153458,46.41,10,1841,193,0,3,43.83835616438356
1066329,5.59,34,1271,354,0,3,61.635616438356166
1252855,6.1,4,93193,142,0,6,25.147945205479452
49596,54.14,10,74,331,0,1,74.76164383561644
168913,10.25,1,4159,146,0,3,21.164383561643834
710732,86.38,22,16305,372,0,10,92.4958904109589
1036799,72.52,49,571,4,0,3,52.50410958904109
851175,29.74,34,34496,271,0,12,49.18356164383562
92835,6.21,12,1574,408,0,2,36.18630136986302
391072,63.89,4,92043,85,0,6,58.21369863013699
39932,68.83,14,3119,452,0,1,76.82465753424657
562835,26.37,18,71335,222,0,8,25.257534246575343
954972,2.22,23,1087,305,0,1,56.553424657534244
409170,28.17,47,14871,376,0,7,45.347945205479455
723097,28.5,34,6120,70,0,11,43.0986301369863
639814,170.26,9,217,459,0,9,29.698630136986303
960958,143.15,3,1312922,107,0,1,38.26849315068493
134911,57.18,1,19090,406,0,3,89.85205479452055
791734,79.55,43,1595797,187,0,12,43.95890410958904
891627,59.2,38,687276,411,0,12,46.21095890410959
657030,77.52,41,295,124,0,10,38.71780821917808
1136752,1.08,17,443,131,0,4,72.81369863013698
878950,67.26,35,1443,394,0,12,57.84109589041096
1045117,2.57,4,337,315,0,3,65.72328767123288
299744,35.99,38,823,207,0,5,36.92328767123288
1031686,32.78,37,841711,158,0,3,56.95342465753425
1159208,79.27,43,106,141,0,4,36.78904109589041
882128,37.58,38,528,76,0,12,47.3041095890411
333443,8.53,34,2504700,291,0,6,19.778082191780822
51557,63.7,34,4895,5,0,1,60.298630136986304
872961,7.07,43,2435,169,0,12,52.73698630136986
29559,92.96,36,1165,374,0,1,74.23561643835616
646154,223.03,31,71485,268,0,10,45.23561643835617
513841,72.53,38,645,323,0,8,45.26027397260274
274679,8.08,2,2786,306,0,5,53.66849315068493
744514,164.68,38,606,152,0,11,22.15890410958904
1235986,5.46,27,69793,108,0,5,66.52328767123288
490530,51.34,16,2661,462,0,8,70.76164383561644
848632,55.61,49,642,54,0,12,73.34246575342466
615402,354.3,3,2872,333,0,9,31.912328767123288
1043377,40.83,34,5950,388,0,3,48.71780821917808
534558,69.9,43,34153,55,0,8,23.95068493150685
1110924,6.79,20,3862,279,0,4,57.37534246575343
1060137,78.02,43,1766,349,0,3,44.23287671232877
1089065,63.76,34,1271,354,0,3,61.66575342465753
1194658,2.01,37,260,166,0,5,63.74246575342466
581473,12.57,1,5732,257,0,9,73.78904109589041
604857,87.09,16,5760,74,0,9,40.98082191780822
1080122,43.94,24,1019,15,0,3,41.18630136986302
484821,94.25,42,1804,91,0,7,44.821917808219176
335150,12.03,23,4508,308,0,6,70.16986301369863
108922,84.02,15,23727,97,0,3,37.087671232876716
927937,30.02,1,3996,17,0,1,42.583561643835615
1217276,190.89,43,1263321,121,0,5,45.136986301369866
290067,2.63,34,1382480,466,0,5,28.55068493150685
1012788,1.83,46,4542,86,0,2,21.942465753424656
613435,512.94,45,99,116,0,9,33.49589041095891
513905,2.72,9,217,459,0,8,29.561643835616437
1011598,110.59,16,242,472,0,2,32.61917808219178
524293,15.39,36,7163,199,0,8,37.54246575342466
342490,28.15,38,28425,344,0,6,19.013698630136986
113678,84.2,38,143,217,0,3,37.06301369863014
90313,125.06,12,3032,100,0,2,54.58082191780822
1075347,8.47,24,35439,260,0,3,35.0
260905,105.57,45,395,419,0,5,37.36164383561644
735584,196.02,20,5927,38,0,11,46.45205479452055
674584,81.16,45,1051,77,0,10,42.92328767123288
1036237,4.66,12,888,60,0,3,31.96712328767123
894004,77.98,35,22930,289,0,12,48.11232876712329
115758,77.86,25,19685,196,0,3,34.21917808219178
1271830,2.1,48,878,401,0,6,45.59178082191781
695769,4.05,31,18459,150,0,10,90.66027397260274
784713,57.6,20,19054,320,0,12,43.25753424657534
124139,2.0,42,4729,213,0,3,36.915068493150685
722571,73.4,38,427,298,0,11,68.79178082191781
257570,84.6,45,1970,151,0,5,33.701369863013696
663379,77.25,34,1988,180,0,10,41.40821917808219
334236,46.05,24,1631,31,0,6,66.42465753424658
559684,43.1,9,79613,178,0,8,40.76438356164383
841042,15.25,34,275,445,0,12,55.35616438356164
1263986,7.29,43,248858,483,0,6,49.397260273972606
874337,22.94,35,75903,277,0,12,62.75342465753425
643909,16.38,1,59744,72,0,9,35.66849315068493
1269079,41.86,38,1946,66,0,6,29.994520547945207
552329,46.45,2,376,121,0,8,81.01369863013699
307837,37.93,19,35299,177,0,5,44.10958904109589
806344,8.09,34,2148,439,0,12,66.58356164383562
492664,7.84,42,25459,453,0,8,50.47671232876712
1030695,138.08,47,759,483,0,3,63.50958904109589
479786,127.6,35,128,81,0,7,73.36986301369863
263525,257.45,4,92043,85,0,5,58.082191780821915
85981,4.5,45,9815,121,0,2,43.652054794520545
518232,4.93,14,324,415,0,8,43.18356164383562
758688,111.72,4,381459,43,0,11,45.90958904109589
657348,340.22,43,1766,349,0,10,43.78904109589041
761587,53.23,29,509,311,0,11,39.21095890410959
268289,1.43,31,71485,268,0,5,44.843835616438355
975,5.09,15,350,113,0,1,64.03287671232877
796571,5.82,17,736284,175,0,12,67.71506849315068
700634,38.37,35,22305,458,0,10,80.68767123287671
1060808,109.13,36,1760,315,0,3,48.18630136986302
23449,1.34,43,24536,300,0,1,35.276712328767125
313016,79.82,15,1228,113,0,5,28.235616438356164
1061560,90.37,29,1745,155,0,3,46.25205479452055
499878,2.3,17,581,370,0,8,52.534246575342465
1159542,28.09,5,207,309,0,4,64.44383561643835
990202,22.55,16,5760,74,0,2,41.38356164383562
355145,9.02,43,20328,422,0,6,34.00821917808219
305808,108.01,41,1126,485,0,5,38.8
599704,451.8,14,2263,407,0,9,35.016438356164386
975591,32.18,1,1089,286,0,1,48.276712328767125
786883,89.19,34,1858,87,0,12,35.76986301369863
563620,16.78,24,1631,31,0,8,66.64383561643835
915632,18.38,9,32891,474,0,12,32.895890410958906
359323,4.03,22,673342,477,0,6,72.67123287671232
260266,93.2,18,55581,48,0,5,46.68493150684932
1187769,64.31,4,92043,85,0,5,59.084931506849315
748115,7.7,38,28425,344,0,11,19.44931506849315
434600,1.16,17,571,382,0,7,88.41095890410959
1280817,87.93,38,213,428,0,6,48.364383561643834
30566,170.66,2,36438,437,0,1,33.78630136986301
568986,1.2,1,1312,270,0,8,64.61917808219178
91294,6.98,20,5927,38,0,2,45.73972602739726
503374,72.49,27,5903,283,0,8,25.846575342465755
469342,44.78,43,1595797,187,0,7,43.605479452054794
908261,14.38,26,743,489,0,12,47.68219178082192
807679,47.42,43,3202,271,0,12,21.734246575342464
162191,3.28,28,248,244,0,3,50.9041095890411
577804,4.44,20,3766,348,0,9,35.56986301369863
968978,17.6,48,878,401,0,1,45.21369863013699
791364,52.75,43,2807,82,0,12,88.90958904109588
581264,21.04,20,92106,2,0,9,76.31780821917808
15192,73.73,2,4726,336,0,1,41.61917808219178
484806,51.66,43,248858,483,0,7,48.536986301369865
66919,9.37,14,1617,292,0,2,28.813698630136987
505866,33.32,4,92043,85,0,8,58.323287671232876
950188,10.57,31,2307,406,0,1,50.37808219178082
979885,46.44,36,551,23,0,2,49.38356164383562
305215,28.67,43,4993,409,0,5,70.53424657534246
643850,8.03,49,5512,187,0,9,39.54520547945206
264800,60.96,38,328,481,0,5,35.81917808219178
973427,61.45,43,178,486,0,1,36.652054794520545
263796,35.01,22,765,242,0,5,46.942465753424656
546097,107.46,18,378909,123,0,8,42.52328767123288
499323,61.55,24,519,474,0,8,53.50958904109589
730437,40.67,42,151785,329,0,11,45.64657534246575
690163,3.33,48,2328,28,0,10,77.84109589041095
832251,35.58,22,673342,477,0,12,73.15890410958905
962146,67.22,14,2092,369,0,1,57.76986301369863
9129,14.45,35,2644,19,0,1,38.02465753424657
90956,2.8,9,79613,178,0,2,40.26027397260274
851211,72.68,34,1988,180,0,12,41.59178082191781
772169,47.22,10,9034,469,0,11,50.76986301369863
884584,46.09,43,5875,387,0,12,27.43013698630137
533597,52.42,36,116001,288,0,8,26.28767123287671
490183,173.89,43,24536,300,0,8,35.824657534246576
292124,6.39,49,21902,436,0,5,38.701369863013696
649588,569.82,38,198,417,0,10,40.964383561643835
1188426,151.67,23,1087,305,0,5,56.865753424657534
352280,131.72,12,222785,492,0,6,63.43013698630137
612413,40.07,42,9496,203,0,9,26.5013698630137
91225,4.62,38,606,152,0,2,21.435616438356163
925405,32.69,36,1760,315,0,1,47.98082191780822
568819,62.43,38,328,481,0,8,36.12328767123287
461174,117.92,40,4471,314,0,7,45.81369863013698
859151,41.12,16,409656,223,0,12,33.99178082191781
1208038,78.09,35,31394,231,0,5,23.53150684931507
50435,46.29,2,7155,162,0,1,41.88493150684931
1163917,32.4,45,207410,299,0,4,35.84931506849315
337577,21.47,43,498,269,0,6,28.561643835616437
58852,42.22,35,47772,183,0,2,53.12054794520548
1042030,8.95,43,1791,111,0,3,54.654794520547945
311962,101.27,38,168,383,0,5,40.68219178082192
1090343,11.68,35,269,250,0,3,54.57260273972603
756586,51.14,34,397,368,0,11,88.24657534246575
1217264,40.43,43,43,171,0,5,70.68493150684931
110686,1.05,4,276,408,0,3,89.88767123287671
1087952,11.59,45,9815,121,0,3,44.75616438356165
379162,33.01,43,248858,483,0,6,48.43287671232877
907516,69.93,5,320420,489,0,12,44.441095890410956
1066637,10.32,49,836,200,0,3,38.57808219178082
420454,63.03,44,2078,408,0,7,56.106849315068494
213138,61.92,4,4677,264,0,4,63.9972602739726
477760,74.48,14,1532,384,0,7,39.57534246575342
1215574,62.22,34,277,216,0,5,48.47945205479452
437865,49.65,31,4664,386,0,7,54.07397260273972
1047310,3.62,43,99,92,0,3,54.33698630136986
